,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13024,10155,Spyborgs,Wii,2009.0,Action,Capcom,2.697414907,0.394829814,2.974359234,0.394829814,6.464040995
13025,369,Spyro 2: Ripto's Rage!,PS,1999.0,Platform,Sony Computer Entertainment,5.760805829,5.19062036,0.394829814,3.228043158,14.57429916
13026,1181,Spyro 2: Season of Flame,GBA,2002.0,Platform,Vivendi Games,4.837481071,4.569217084,2.680941667,2.474271356,14.7315388
13027,3519,Spyro Orange: The Cortex Conspiracy,GBA,2004.0,Action,Vivendi Games,4.108401881,3.102880015,3.602065351,0.394829814,11.6291553
13028,206,Spyro the Dragon,PS,1998.0,Platform,Sony Computer Entertainment,6.211940974,5.3074847,2.340739963,3.439352252,17.29951789
13029,3139,Spyro: A Hero's Tail,PS2,2004.0,Platform,Vivendi Games,3.860565717,3.613705639,3.000568752,2.474271356,12.94844132
13030,6094,Spyro: A Hero's Tail,GC,2004.0,Platform,Vivendi Games,3.485872267,2.186589283,5.492189946,0.394829814,11.26862269
13031,9136,Spyro: A Hero's Tail,XB,2004.0,Platform,Vivendi Games,2.792725087,1.493442103,2.529466797,0.394829814,7.13596992
13032,5835,Spyro: Attack of the Rhynocs,GBA,2003.0,Platform,Universal Interactive,3.485872267,2.474271356,5.253253978,0.394829814,11.45373887
13033,862,Spyro: Enter the Dragonfly,PS2,2002.0,Platform,Universal Interactive,4.698894907,4.948706706,1.149817108,3.727034324,14.37025803
13034,2881,Spyro: Enter the Dragonfly,GC,2002.0,Platform,Universal Interactive,4.402162999,3.033887144,4.451870871,1.087976995,13.10217929
13035,723,Spyro: Season of Ice,GBA,2001.0,Platform,Vivendi Games,5.254642218,4.813670422,1.666151863,2.792725087,14.6362233
13036,8443,Spyro: Shadow Legacy,DS,2005.0,Action,Vivendi Games,3.033887144,0.394829814,2.737069836,0.394829814,6.605224443
13037,334,Spyro: Year of the Dragon,PS,2000.0,Platform,Sony Computer Entertainment,5.657520003,5.457424847,2.323140199,3.339268793,16.99131427
13038,7869,Squeeballs Party,Wii,2009.0,Puzzle,Performance Designed Products,3.285201572,2.004267726,2.121151661,0.394829814,7.887834121
13039,8259,Squeeballs Party,DS,2009.0,Puzzle,Performance Designed Products,3.167418536,2.356029309,3.272576459,0.394829814,9.556721508
13040,5865,Squinkies,DS,2011.0,Misc,Activision,3.69066668,1.087976995,3.523344398,1.087976995,9.63121628
13041,10421,Squinkies 2: Adventure Mall Surprize!,DS,2011.0,Platform,Activision,2.697414907,1.428817825,2.599770867,0.394829814,7.098240889
13042,11862,Squishy Tank,DS,2010.0,Puzzle,Natsume,2.340739963,1.434256499,3.192606542,0.4710760039,7.475229935
13043,3715,SRS: Street Racing Syndicate,PS2,2004.0,Racing,Namco Bandai Games,3.652926352,3.439352252,3.172177008,2.340739963,12.49125898
13044,6804,SRS: Street Racing Syndicate,XB,2004.0,Racing,Namco Bandai Games,3.285201572,2.004267726,2.121151661,0.394829814,7.887834121
13045,11258,SRS: Street Racing Syndicate,GC,2004.0,Racing,Namco Bandai Games,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
13046,1102,SSX,PS2,2000.0,Sports,Electronic Arts,4.751538641,4.505703678,2.186589283,3.390562088,14.83439369
13047,2229,SSX,PS3,2012.0,Sports,Electronic Arts,3.950177876,4.132499432,1.087976995,3.033887144,12.20454145
13048,2823,SSX,X360,2012.0,Sports,Electronic Arts,4.032415974,3.727034324,2.89549135,2.186589283,12.81757825
13049,1085,SSX 3,PS2,2003.0,Sports,Electronic Arts,4.927429307,4.346073533,0.4624455417,3.485872267,13.39928289
13050,4929,SSX 3,XB,2003.0,Sports,Electronic Arts,3.762125644,2.474271356,5.010481474,0.394829814,11.48246162
13051,5024,SSX 3,GC,2003.0,Sports,Electronic Arts,3.762125644,2.474271356,5.010481474,0.394829814,11.48246162
13052,9790,SSX 3,GBA,2003.0,Sports,Electronic Arts,2.592054391,1.493442103,2.480356287,0.4058159369,6.969890491
13053,5528,SSX Blur,Wii,2007.0,Sports,Electronic Arts,3.762125644,0.394829814,0.9713198046,1.493442103,6.820721473
13054,3868,SSX On Tour,PS2,2005.0,Sports,Electronic Arts,3.613705639,3.390562088,3.334964165,2.340739963,12.56848639
13055,6990,SSX On Tour,PSP,2005.0,Sports,Electronic Arts,3.339268793,1.087976995,3.022627308,1.087976995,8.514405143
13056,8380,SSX On Tour,GC,2005.0,Sports,Electronic Arts,2.959779171,1.493442103,2.410471206,0.68595163,7.284834768
13057,9079,SSX On Tour,XB,2005.0,Sports,Electronic Arts,2.792725087,1.493442103,2.529466797,0.394829814,7.13596992
13058,1027,SSX Tricky,PS2,2001.0,Sports,Electronic Arts,4.837481071,4.584484556,0.4641445321,3.485872267,13.33573158
13059,3738,SSX Tricky,GC,2001.0,Sports,Electronic Arts,4.132499432,2.792725087,3.599877224,0.394829814,11.20050098
13060,4503,SSX Tricky,XB,2001.0,Sports,Electronic Arts,3.860565717,2.592054391,3.871330785,1.087976995,11.2011323
13061,7877,SSX Tricky,GBA,2002.0,Sports,Electronic Arts,3.033887144,2.004267726,3.55061701,0.4196788805,8.972712315
13062,11880,Stacked with Daniel Negreanu,PS2,2006.0,Misc,Myelin Media,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13063,14306,Stacked with Daniel Negreanu,PSP,2006.0,Misc,Myelin Media,1.493442103,0.5473221938,1.987500425,0.4086927576,4.258174163
13064,14389,Stacked with Daniel Negreanu,XB,2006.0,Misc,Myelin Media,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13065,14033,Stadium Games,GBA,2003.0,Sports,Ignition Entertainment,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13066,14941,Stake: Fortune Fighters,XB,2003.0,Fighting,Metro 3D,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13067,13319,Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,PSP,2011.0,Adventure,Namco Bandai Games,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
13068,12357,Star Fighter,PS,1995.0,Shooter,Telstar,1.781124175,1.087976995,2.784343992,0.394829814,6.146802583
13069,473,Star Fox,SNES,1993.0,Shooter,Nintendo,5.476234179,4.326655447,4.776856449,2.340739963,16.92048604
13070,297,Star Fox 64,N64,1997.0,Shooter,Nintendo,6.022450928,4.455272825,4.553712897,1.781124175,16.81256082
13071,2199,Star Fox 64 3D,3DS,2011.0,Shooter,Nintendo,4.266030825,3.69066668,2.959779171,2.340739963,13.25721664
13072,921,Star Fox Adventures,GC,2002.0,Adventure,Nintendo,4.959178005,4.365121728,3.796027196,2.592054391,15.71238132
13073,3742,Star Fox Command,DS,2006.0,Shooter,Nintendo,4.05839146,0.394829814,2.697414907,1.781124175,8.931760356
13074,1916,Star Fox: Assault,GC,2005.0,Shooter,Nintendo,4.614337519,3.285201572,3.339268793,1.493442103,12.73224999
13075,5290,Star Fox: Zero,WiiU,2016.0,Shooter,Nintendo,3.167418536,2.697414907,2.340739963,1.493442103,9.699015509
13076,5911,Star Gladiator Episode: I Final Crusade,PS,1996.0,Fighting,Virgin Interactive,2.340739963,2.004267726,3.102880015,1.087976995,8.535864699
13077,7086,Star Ocean,SNES,1996.0,Role-Playing,Enix Corporation,0.6681695456,1.436738751,3.53032403,0.6027739683,5.659361006
13078,5924,Star Ocean 5: Integrity and Faithlessness,PS4,2016.0,Role-Playing,Square Enix,2.186589283,2.340739963,3.033887144,1.087976995,8.649193385
13079,13791,Star Ocean 5: Integrity and Faithlessness,PS3,2016.0,Role-Playing,Square Enix,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13080,9054,Star Ocean: Blue Sphere,GB,2001.0,Role-Playing,Enix Corporation,2.076954756,1.493442103,3.033887144,0.394829814,7.03416282
13081,3128,Star Ocean: First Departure,PSP,2007.0,Role-Playing,Square Enix,3.390562088,3.033887144,3.485872267,2.592054391,12.50237589
13082,5413,Star Ocean: Second Evolution,PSP,2008.0,Role-Playing,Square Enix,3.033887144,1.087976995,3.167418536,1.087976995,8.377259669
13083,2613,Star Ocean: The Last Hope,X360,2009.0,Role-Playing,Square Enix,3.860565717,3.390562088,3.439352252,2.186589283,12.87706934
13084,2794,Star Ocean: The Last Hope International,PS3,2010.0,Role-Playing,Square Enix,3.727034324,3.167418536,3.485872267,2.474271356,12.85459648
13085,1870,Star Ocean: The Second Story,PS,1998.0,Role-Playing,Sony Computer Entertainment,3.652926352,2.697414907,4.671495933,1.087976995,12.10981419
13086,1041,Star Ocean: Till The End of Time,PS2,2003.0,Role-Playing,Ubisoft,4.776856449,3.439352252,4.402162999,3.102880015,15.72125171
13087,2160,Star Soldier,NES,1986.0,Shooter,Hudson Soft,3.860565717,2.186589283,4.437881082,0.394829814,10.8798659
13088,12516,Star Soldier: Vanishing Earth,N64,1998.0,Shooter,Hudson Entertainment,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
13089,14984,Star Trek Online,PC,2010.0,Role-Playing,Atari,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13090,9687,Star Trek: Conquest,Wii,2007.0,Strategy,Bethesda Softworks,2.792725087,0.394829814,2.854553714,0.394829814,6.529231308
13091,10047,Star Trek: Conquest,PS2,,Strategy,Bethesda Softworks,2.186589283,1.781124175,3.012586212,0.394829814,7.494364595
13092,6496,Star Trek: Invasion,PS,2000.0,Simulation,Activision,3.102880015,2.697414907,2.788969729,1.087976995,9.926309378
13093,7948,Star Trek: Legacy,X360,,Simulation,Ubisoft,3.033887144,1.493442103,2.928313654,1.087976995,8.454019527
13094,15798,Star Trek: Legacy,PC,2006.0,Simulation,Ubisoft,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13095,10726,Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
13096,13691,Star Trek: Shattered Universe,XB,2004.0,Simulation,Global Star,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13097,12379,Star Trek: Tactical Assault,DS,2006.0,Strategy,Ubisoft,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
13098,14523,Star Trek: Tactical Assault,PSP,2006.0,Strategy,Ubisoft,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13099,6572,Star Trek: The Game,PS3,2013.0,Action,Namco Bandai Games,2.697414907,2.792725087,2.090712676,2.004267726,9.472964858
13100,7147,Star Trek: The Game,X360,2013.0,Action,Namco Bandai Games,2.879736464,2.592054391,1.832705185,1.087976995,8.3748696
13101,14705,Star Trek: The Game,PC,2013.0,Action,Namco Bandai Games,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13102,8884,Star Trek: Voyager Elite Force,PS2,2001.0,Shooter,Codemasters,2.340739963,2.186589283,1.095700647,1.087976995,6.719818392
13103,93,Star Wars Battlefront (2015),PS4,2015.0,Shooter,Electronic Arts,6.075002423,6.190887565,3.485872267,5.207014169,20.95877642
13104,379,Star Wars Battlefront (2015),XOne,2015.0,Shooter,Electronic Arts,5.662687973,5.198850859,1.087976995,3.828817018,15.77833284
13105,3757,Star Wars Battlefront (2015),PC,2015.0,Shooter,Electronic Arts,2.959779171,4.005747727,2.303117731,1.781124175,11.93117971
13106,2647,Star Wars Battlefront: Elite Squadron,PSP,2009.0,Shooter,LucasArts,4.032415974,3.572883644,2.166135838,3.167418536,13.00462356
13107,3838,Star Wars Battlefront: Elite Squadron,DS,2009.0,Shooter,LucasArts,4.179019448,1.781124175,1.909865989,1.781124175,9.373649129
13108,1074,Star Wars Battlefront: Renegade Squadron,PSP,2007.0,Shooter,LucasArts,4.894639484,4.244977416,1.16518642,3.860565717,14.06346276
13109,1661,Star Wars Episode 1: Jedi Power Battles,PS,1999.0,Action,LucasArts,4.584484556,4.266030825,0.394829814,2.186589283,11.43193448
13110,444,Star Wars Episode I Racer,N64,1999.0,Racing,Nintendo,5.837247525,4.521964199,3.033887144,1.781124175,15.17422304
13111,6525,Star Wars Episode I: Battle for Naboo,N64,2000.0,Simulation,LucasArts,3.439352252,2.004267726,5.06634112,0.394829814,10.94659908
13112,1016,Star Wars Episode I: The Phantom Menace,PS,1999.0,Adventure,LucasArts,4.671495933,4.883466184,1.781124175,2.697414907,14.0335012
13113,2677,Star Wars Episode II: Attack of the Clones,GBA,2002.0,Action,THQ,4.402162999,3.390562088,3.570516457,0.394829814,12.33004033
13114,407,Star Wars Episode III: Revenge of the Sith,PS2,2005.0,Action,LucasArts,5.385262401,5.329303747,1.493442103,4.15602993,16.36403818
13115,1611,Star Wars Episode III: Revenge of the Sith,XB,2005.0,Action,Activision,4.801549061,4.032415974,3.551037433,1.781124175,14.38686106
13116,2828,Star Wars Episode III: Revenge of the Sith,GBA,2005.0,Action,Ubisoft,4.346073533,3.339268793,3.387539117,0.394829814,12.00354241
13117,5726,Star Wars Episode III: Revenge of the Sith,DS,2005.0,Action,Ubisoft,3.613705639,1.493442103,4.155570539,1.493442103,11.02473592
13118,5771,Star Wars Jedi Knight II: Jedi Outcast,XB,,Shooter,Activision,3.53032403,2.340739963,5.524215527,0.394829814,11.4645162
13119,7010,Star Wars Jedi Knight II: Jedi Outcast,GC,2002.0,Shooter,Activision,3.285201572,2.004267726,2.121151661,0.394829814,7.887834121
13120,4346,Star Wars Jedi Knight: Jedi Academy,XB,2003.0,Shooter,Activision,3.921190339,2.697414907,3.566639537,1.087976995,11.13231536
13121,14091,Star Wars Jedi Knight: Jedi Academy,PC,2003.0,Shooter,Activision,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
13122,1421,Star Wars Knights of the Old Republic II: The Sith Lords,XB,2004.0,Role-Playing,Activision,4.989949664,3.891337375,2.38981116,2.004267726,13.28413532
13123,12350,Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005.0,Role-Playing,LucasArts,0.394829814,1.781124175,2.663802942,0.394829814,5.432821937
13124,5794,Star Wars Racer Revenge,PS2,2002.0,Racing,LucasArts,3.102880015,2.879736464,3.473721376,1.781124175,11.24012226
13125,909,Star Wars Rogue Leader: Rogue Squadron II,GC,2001.0,Simulation,LucasArts,5.029558802,4.712317928,1.493442103,2.592054391,13.82737322
13126,2568,Star Wars Rogue Squadron III: Rebel Strike,GC,2003.0,Simulation,LucasArts,4.521964199,3.167418536,4.143460379,1.087976995,13.00475584
13127,4674,Star Wars Starfighter: Special Edition,XB,2001.0,Simulation,LucasArts,3.796027196,2.697414907,3.596169389,1.087976995,11.07470854
13128,2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008.0,Action,LucasArts,4.521964199,2.792725087,3.100392437,2.340739963,12.15201764
13129,1081,Star Wars The Clone Wars: Lightsaber Duels,Wii,2008.0,Action,LucasArts,5.207014169,3.796027196,1.33237062,3.033887144,13.00491793
13130,2511,Star Wars The Clone Wars: Republic Heroes,Wii,2009.0,Action,LucasArts,4.179019448,3.796027196,2.651385024,2.474271356,13.14206256
13131,4274,Star Wars The Clone Wars: Republic Heroes,PS3,2009.0,Action,LucasArts,3.339268793,3.339268793,3.254646732,2.340739963,12.0750656
13132,4657,Star Wars The Clone Wars: Republic Heroes,PSP,2009.0,Action,LucasArts,3.439352252,2.959779171,3.830538985,2.474271356,12.74473734
13133,4728,Star Wars The Clone Wars: Republic Heroes,DS,2009.0,Action,LucasArts,3.53032403,3.033887144,3.482041728,1.781124175,11.8369119
13134,4839,Star Wars The Clone Wars: Republic Heroes,X360,2009.0,Action,LucasArts,3.285201572,3.228043158,3.347587576,1.781124175,11.82826645
13135,6621,Star Wars The Clone Wars: Republic Heroes,PS2,2009.0,Action,LucasArts,3.228043158,0.394829814,2.841709329,2.474271356,9.996017419
13136,14755,Star Wars The Clone Wars: Republic Heroes,PC,2009.0,Action,LucasArts,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13137,4611,Star Wars Trilogy: Apprentice of the Force,GBA,2004.0,Action,Ubisoft,3.796027196,2.792725087,4.099863204,0.394829814,11.51261956
13138,353,Star Wars: Battlefront,PS2,2004.0,Shooter,LucasArts,5.657520003,5.198850859,1.493442103,4.179019448,16.52883241
13139,1007,Star Wars: Battlefront,XB,2004.0,Shooter,Activision,5.21511138,4.201492304,1.94238224,2.340739963,13.79777463
13140,7613,Star Wars: Battlefront,PC,2004.0,Shooter,LucasArts,2.186589283,2.879736464,2.184062612,1.087976995,8.177200182
13141,358,Star Wars: Battlefront II,PS2,2005.0,Shooter,LucasArts,5.779324877,5.019802627,1.493442103,4.005747727,16.29831733
13142,1090,Star Wars: Battlefront II,XB,2005.0,Shooter,Activision,5.198850859,4.05839146,2.23987704,2.186589283,13.61035846
13143,1629,Star Wars: Battlefront II,PSP,2005.0,Shooter,LucasArts,5.048790164,2.186589283,0.394829814,2.792725087,10.42293435
13144,8188,Star Wars: Battlefront II,PC,2005.0,Shooter,LucasArts,1.087976995,2.959779171,1.403754163,1.493442103,7.36934405
13145,1887,Star Wars: Bounty Hunter,PS2,2002.0,Shooter,LucasArts,4.365121728,4.132499432,1.123449105,3.033887144,12.59154795
13146,6500,Star Wars: Bounty Hunter,GC,2002.0,Shooter,LucasArts,3.390562088,2.004267726,2.951953406,0.394829814,9.001056011
13147,3991,Star Wars: Clone Wars,PS2,2002.0,Shooter,LucasArts,3.572883644,3.339268793,3.19201822,2.186589283,12.15120218
13148,4861,Star Wars: Clone Wars,GC,2002.0,Shooter,Activision,3.828817018,2.474271356,4.851640192,0.394829814,11.41093415
13149,9582,Star Wars: Clone Wars,XB,2003.0,Shooter,LucasArts,2.697414907,1.493442103,2.311836886,0.5555670063,6.891228046
13150,876,Star Wars: Dark Forces,PC,1994.0,Shooter,LucasArts,5.086177696,4.738635236,1.462934337,2.592054391,13.90132851
13151,3667,Star Wars: Dark Forces,PS,1996.0,Shooter,LucasArts,3.828817018,3.439352252,3.486836216,1.781124175,12.70158272
13152,4287,Star Wars: Demolition,PS,2000.0,Racing,Activision,3.613705639,3.228043158,3.825968208,1.493442103,12.38565946
13153,11160,Star Wars: Empire at War,PC,2006.0,Strategy,LucasArts,0.394829814,2.186589283,1.337254839,1.087976995,5.5743246
13154,14922,Star Wars: Empire at War - Forces of Corruption,PC,2006.0,Strategy,LucasArts,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13155,10935,Star Wars: Empire at War - Gold Pack,PC,2007.0,Strategy,LucasArts,0.394829814,2.186589283,2.393154089,0.394829814,5.471250249
13156,5297,Star Wars: Flight of the Falcon,GBA,2003.0,Action,THQ,3.613705639,2.592054391,4.583219395,0.394829814,11.42146813
13157,9219,Star Wars: Jedi Power Battles,GBA,2002.0,Action,THQ,2.697414907,1.781124175,3.925330974,0.4156242294,8.594150075
13158,3980,Star Wars: Jedi Starfighter,PS2,2002.0,Simulation,Activision,3.572883644,3.339268793,3.19201822,2.186589283,12.15120218
13159,4492,Star Wars: Jedi Starfighter,XB,2002.0,Simulation,Activision,3.950177876,2.340739963,4.137694582,1.087976995,11.63016896
13160,744,Star Wars: Knights of the Old Republic,XB,2003.0,Role-Playing,Activision,5.518793793,4.179019448,1.646330068,2.474271356,14.00836135
13161,9078,Star Wars: Knights of the Old Republic,PC,2003.0,Role-Playing,LucasArts,0.394829814,2.697414907,2.327103759,1.087976995,7.086905111
13162,9425,Star Wars: Lethal Alliance,PSP,2006.0,Action,Ubisoft,2.792725087,0.394829814,2.854553714,0.394829814,6.529231308
13163,10684,Star Wars: Lethal Alliance,DS,2006.0,Action,Ubisoft,2.474271356,0.394829814,2.779091766,0.394829814,6.189838968
13164,2977,Star Wars: Masters of Teras Kasi,PS,1997.0,Action,LucasArts,4.032415974,3.652926352,2.733913008,1.781124175,12.18137566
13165,2911,Star Wars: Obi-Wan,XB,2001.0,Action,Activision,4.346073533,3.167418536,4.161002275,1.087976995,12.93289982
13166,2368,Star Wars: Rebel Assault II - The Hidden Empire,PS,1996.0,Shooter,CTO SpA,4.286650112,3.891337375,3.619462168,2.186589283,14.17419016
13167,3024,Star Wars: Republic Commando,XB,2005.0,Shooter,Activision,4.266030825,3.228043158,2.579255393,1.087976995,11.00600206
13168,13040,Star Wars: Republic Commando,PC,2005.0,Shooter,LucasArts,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
13169,755,Star Wars: Rogue Squadron,N64,1998.0,Simulation,Nintendo,5.470003629,4.223471211,2.474271356,1.493442103,13.6611883
13170,575,Star Wars: Shadows of the Empire,N64,1996.0,Action,Nintendo,5.693147181,4.306852819,2.879736464,1.493442103,14.37317857
13171,1004,Star Wars: Starfighter,PS2,2001.0,Simulation,Activision,4.505703678,4.860737933,1.087976995,3.652926352,14.10734496
13172,8472,Star Wars: Super Bombad Racing,PS2,2001.0,Racing,LucasArts,2.474271356,2.186589283,1.250163038,1.087976995,6.829149026
13173,7989,Star Wars: The Clone Wars & Tetris Worlds,XB,2002.0,Misc,Microsoft Game Studios,3.033887144,1.781124175,2.087760275,0.394829814,7.253708223
13174,526,Star Wars: The Force Unleashed,X360,2008.0,Action,LucasArts,5.553885113,4.776856449,1.205448936,3.652926352,14.95409925
13175,704,Star Wars: The Force Unleashed,PS3,2008.0,Action,LucasArts,5.009950331,4.894639484,1.004413683,4.005747727,14.69471552
13176,905,Star Wars: The Force Unleashed,Wii,2008.0,Action,LucasArts,5.131028262,4.437881082,0.5566093263,3.339268793,13.54471829
13177,1586,Star Wars: The Force Unleashed,PS2,2008.0,Action,LucasArts,4.286650112,2.568536719,0.394829814,4.712317928,12.19672614
13178,1872,Star Wars: The Force Unleashed,PSP,2008.0,Action,LucasArts,4.15602993,4.108401881,1.559555843,3.613705639,13.29054185
13179,2312,Star Wars: The Force Unleashed,DS,2008.0,Action,LucasArts,4.326655447,3.762125644,1.994144861,2.592054391,12.79706694
13180,1205,Star Wars: The Force Unleashed II,PS3,2010.0,Action,LucasArts,4.776856449,4.365121728,0.4583908906,3.485872267,13.15248879
13181,1295,Star Wars: The Force Unleashed II,X360,2010.0,Action,LucasArts,4.948706706,4.083709268,1.130098271,2.879736464,12.94359387
13182,2590,Star Wars: The Force Unleashed II,Wii,2010.0,Action,LucasArts,4.383813861,3.339268793,3.621249278,2.186589283,13.3506612
13183,6975,Star Wars: The Force Unleashed II,DS,2010.0,Action,LucasArts,3.285201572,1.781124175,2.601397357,1.087976995,8.635138207
13184,14532,Star Wars: The Force Unleashed II,PC,2010.0,Action,LucasArts,1.493442103,0.5473221938,1.987500425,0.4086927576,4.258174163
13185,480,Star Wars: The Old Republic,PC,2011.0,Role-Playing,Electronic Arts,5.457424847,5.009950331,0.9598125215,4.032415974,15.35233327
13186,13552,Star X,GBA,2002.0,Shooter,BAM! Entertainment,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13187,8669,StarBlade α,PS,1995.0,Shooter,Sony Computer Entertainment,2.270404694,1.491607602,3.102880015,0.394829814,7.283266468
13188,13231,StarCraft,PC,1998.0,Strategy,Activision,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
13189,8590,Starcraft 64,N64,2000.0,Strategy,Nintendo,2.959779171,1.493442103,2.410471206,0.68595163,7.284834768
13190,1094,StarCraft II: Heart of the Swarm,PC,2013.0,Strategy,Activision,4.801549061,4.569217084,0.4086927576,3.339268793,13.09022276
13191,3890,StarCraft II: Legacy of the Void,PC,2015.0,Strategy,Activision,3.285201572,3.762125644,2.722131666,1.781124175,11.71681393
13192,218,StarCraft II: Wings of Liberty,PC,2010.0,Strategy,Activision,5.940007258,5.518793793,2.520307035,4.472367258,18.49630256
13193,6008,Starhawk,PS3,2012.0,Action,Sony Computer Entertainment,3.285201572,2.004267726,1.493442103,1.493442103,8.276353504
13194,16270,Starry ? Sky: After Autumn,PSP,2011.0,Misc,Aqua Plus,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
13195,13563,Starry ? Sky: After Spring,PSP,2009.0,Misc,Aqua Plus,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13196,15593,Starry ? Sky: After Summer,PSP,2013.0,Misc,Asgard,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13197,14874,Starry ? Sky: In Autumn,PSP,2010.0,Misc,Asgard,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
13198,13041,Starry ? Sky: In Spring,PSP,2010.0,Misc,Asgard,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
13199,12576,Starry ? Sky: In Summer,PSP,2010.0,Misc,Asgard,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13200,14716,Starry ? Sky: In Winter,PSP,2011.0,Misc,Asgard,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
13201,15463,Starship Troopers,PC,2005.0,Shooter,Empire Interactive,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13202,14495,Starshot: Space Circus Fever,N64,1998.0,Platform,Infogrames,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13203,2270,Starsky & Hutch,PS2,2003.0,Racing,Empire Interactive,4.201492304,3.950177876,1.323377616,2.879736464,12.55937152
13204,6995,Starsky & Hutch,XB,2003.0,Racing,Empire Interactive,3.228043158,2.004267726,2.140179797,0.394829814,7.811298932
13205,10310,Starsky & Hutch,GC,2003.0,Racing,BAM! Entertainment,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
13206,14373,Starsky & Hutch,GBA,2003.0,Racing,Empire Interactive,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13207,3175,Start the Party!,PS3,2010.0,Misc,Sony Computer Entertainment,2.340739963,4.132499432,2.657282822,3.033887144,12.52812867
13208,10079,Start the Party! Save the World,PS3,2011.0,Misc,Sony Computer Entertainment,2.882257065,2.592054391,1.49390972,1.493442103,8.491283176
13209,12766,Starwinder: The Ultimate Space Race,PS,1996.0,Racing,Mindscape,1.493442103,1.087976995,3.018116879,0.394829814,6.080344344
13210,7550,State of Decay,XOne,2015.0,Strategy,Microsoft Game Studios,3.033887144,2.004267726,0.8057476625,1.087976995,7.03202946
13211,997,State of Emergency,PS2,2002.0,Action,Take-Two Interactive,4.84917711,4.599522433,0.4780074757,3.485872267,13.42072507
13212,8392,State of Emergency,XB,2003.0,Action,Take-Two Interactive,2.959779171,1.781124175,1.550197622,0.394829814,6.637898576
13213,11403,State of Emergency 2,PS2,2006.0,Shooter,SouthPeak Games,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13214,15211,Steal Princess,DS,,Platform,Unknown,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
13215,13975,Steambot Chronicles,PS2,2005.0,Role-Playing,505 Games,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13216,12330,Steambot Chronicles: Battle Tournament,PSP,2008.0,Fighting,Irem Software Engineering,2.004267726,1.70294183,0.394829814,0.394829814,4.691023357
13217,10793,Steel Battalion,XB,2002.0,Simulation,Microsoft Game Studios,2.004267726,1.087976995,1.087976995,0.394829814,4.693402065
13218,9464,Steel Battalion: Heavy Armor,X360,2012.0,Misc,Capcom,2.474271356,1.493442103,1.087976995,0.394829814,5.450520267
13219,14957,Steel Battalion: Line of Contact,XB,2004.0,Simulation,Capcom,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13220,4074,Steel Diver,3DS,2011.0,Action,Nintendo,3.828817018,2.697414907,2.004267726,1.493442103,10.02394175
13221,7320,Steins;Gate,PSV,2013.0,Adventure,PQube,2.340739963,2.592054391,1.427989839,2.004267726,8.322388665
13222,7765,Steins;Gate,PSP,2011.0,Adventure,Kadokawa Shoten,1.960983394,1.053319636,3.339268793,0.394829814,7.132372651
13223,11374,Steins;Gate,PS3,2012.0,Adventure,PQube,0.394829814,1.781124175,1.087976995,0.394829814,3.658760798
